"class" "V1" "V10" "V11" "V12" "V13" "V15" "V16" "V17" "V18" "V19" "V2" "V20" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V3" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V4" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V5" "V6" "V7" "V8" "V9"
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 444 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 229 454 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 937 0 0 1 1 0 0 0 0 0 366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 0 0 0 1 0 0 0 0 0 577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135 404 0 0 0 0 0 0 0 1 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 466 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 166 505 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 333 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 230 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 453 0 0 0 874 1 0 0 1 0 0 0 0 0 544 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 124 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 677 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 85 404 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 72 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 0 0 0 0 0 0 688 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 28 505 1 0 0 0 0 0 0 0 0 1 0 1 1
"0" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 455 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 277 151 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 133 303 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 54 656 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 554 0 0 0 937 1 0 0 0 0 0 0 0 0 433 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 146 505 0 0 0 1 1 0 0 0 0 0 0 1 1
"0" 0 383 0 0 0 687 0 1 0 1 0 0 0 0 0 311 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 132 424 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 932 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 162 666 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 1 0 812 1 0 0 0 0 0 0 0 0 289 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 19 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 187 0 0 0 1 0 1 0 0 0 777 0 0 0 0 0 0 0 23 1 0 0 0 0 0 0 159 404 0 1 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 250 1 0 0 1 0 0 0 0 0 588 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 72 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 344 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 207 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 0 0 0 0 0 0 466 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 95 323 0 0 0 0 0 0 0 0 1 0 0 1 0
"1" 0 424 0 0 0 749 1 1 0 1 0 0 0 0 1 644 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 105 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 687 0 0 0 1 0 0 0 0 0 355 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 95 505 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 233 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 311 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 333 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 231 505 0 0 0 0 1 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 437 0 0 0 1 0 0 1 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 159 252 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 444 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 36 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 624 0 0 1 1 0 0 0 0 1 355 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 124 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 1 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 154 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 311 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 77 151 0 0 0 0 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 233 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 234 151 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 433 0 1 0 0 1 0 0 22 0 0 0 0 0 0 0 77 454 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 289 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 163 505 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 250 1 0 0 1 0 0 0 1 0 488 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 219 484 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 28 303 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 599 0 0 0 0 0 0 0 68 0 0 0 0 0 0 0 150 505 1 0 0 0 1 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 1 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 159 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 437 1 0 0 1 0 0 0 0 0 289 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 167 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 749 1 0 0 0 0 0 0 0 1 422 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 100 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 1 533 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 100 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 0 644 0 0 0 0 1 1 0 37 0 0 0 0 0 0 0 201 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 430 0 0 0 812 0 0 0 0 0 0 0 0 0 389 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 18 454 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 375 0 0 0 1 0 0 0 0 0 189 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 98 101 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 518 0 0 0 874 0 0 0 1 0 0 0 0 0 344 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 129 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 522 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 19 656 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 64 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 366 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 152 605 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 611 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 100 303 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 233 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 26 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 100 706 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 648 0 0 0 437 1 0 0 1 0 0 0 0 0 500 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 116 767 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 1 1 0 0 1 0 0 389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 1 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 229 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 812 1 0 0 0 0 0 0 0 0 344 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 374 474 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 366 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 158 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 375 1 0 0 1 0 0 1 0 0 189 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 110 303 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 77 353 1 0 0 0 1 0 0 0 0 0 0 1 1
"0" 0 0 0 1 0 624 1 0 0 0 1 0 0 0 0 455 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 39 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 1 500 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 175 404 0 1 0 1 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 322 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 117 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 128 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 1 0 0 0 1 588 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 294 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 355 0 0 0 0 0 0 1 73 0 1 0 0 0 0 0 103 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 132 555 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 1 1 0 0 0 0 0 311 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 119 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 874 1 0 0 0 0 0 0 0 0 389 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 128 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0 611 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 142 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225 353 1 0 0 0 0 0 0 0 0 1 0 1 0
"0" 0 0 0 0 0 250 1 0 0 1 0 0 1 0 0 366 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 152 434 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 1 0 0 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 76 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 400 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 157 40 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 1 477 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 142 383 1 0 0 0 0 0 0 0 0 0 0 0 1
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 688 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 115 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 1 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 202 1 1 0 0 0 0 0 1 0 0 0 0 0
"1" 0 0 0 0 0 874 0 0 1 0 0 0 0 0 0 389 0 0 1 0 0 0 0 150 0 0 0 0 0 0 0 74 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 0 577 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 20 454 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 1 0 1 0 0 0 0 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 23 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 544 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 87 404 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 1 0 1 0 0 0 0 0 433 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 96 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 178 404 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 125 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 21 515 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 230 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 1 0 0 874 1 0 0 0 0 0 0 0 0 588 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 96 363 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 1 0 422 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 299 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 444 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 140 605 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 1 677 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 163 121 0 1 0 1 1 0 0 0 0 0 0 0 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 455 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 134 484 1 0 0 0 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 34 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 749 1 0 0 1 0 0 0 0 0 400 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 109 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 699 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 129 101 1 1 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 566 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 102 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 123 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 250 1 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 199 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 1 1 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 103 71 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 117 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 377 0 1 0 0 0 0 0 22 0 0 0 0 0 0 0 59 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 599 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 114 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 172 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 78 424 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 250 1 0 0 0 0 0 0 0 0 544 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 113 706 0 1 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 812 1 0 0 1 0 0 0 0 0 577 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 200 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 307 0 0 0 812 1 0 0 1 0 0 0 0 0 300 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 120 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 143 404 0 1 0 0 0 0 0 0 1 1 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 366 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 268 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 1 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 126 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 244 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 127 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 1 0 0 0 0 411 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 84 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 999 0 0 0 1 0 0 0 0 0 666 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 68 656 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 0 0 0 1 0 0 400 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 111 303 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 186 121 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 699 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 182 202 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 1 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 79 464 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 94 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 0 377 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 154 404 1 0 0 0 0 0 0 0 0 1 0 1 0
"0" 0 0 1 0 0 562 0 0 0 0 0 0 0 0 0 566 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 126 383 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 0 0 0 0 0 0 622 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 270 505 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 599 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 70 404 0 0 0 1 1 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 749 0 0 0 1 0 0 1 0 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 146 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 477 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 134 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 233 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 56 252 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 1 0 0 0 0 0 0 566 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 123 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 437 1 0 0 1 0 0 0 0 0 333 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 63 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 687 0 0 0 1 0 0 0 0 1 322 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 156 404 0 0 0 0 0 0 0 0 0 0 1 0 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 599 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 97 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 500 1 0 0 1 0 0 0 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 120 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 506 0 0 0 562 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 151 404 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0 833 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 21 202 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 333 1 1 0 0 0 0 0 48 0 0 0 0 0 0 0 342 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 344 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 144 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 184 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 1 1 0 1 0 1 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 87 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 105 555 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 500 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 120 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 1 0 1 0 0 0 0 0 788 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 231 283 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 411 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 224 424 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 77 353 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 289 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 118 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 366 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 136 353 0 0 0 0 0 0 0 0 1 0 0 0 0
"1" 0 0 0 0 0 687 1 0 0 0 0 0 0 0 0 511 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 88 484 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 322 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 135 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 1 0 0 0 722 0 0 0 0 0 1 0 18 0 0 0 0 0 0 0 54 505 0 0 0 0 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 999 1 0 0 1 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 97 555 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 0 0 0 1 0 0 466 0 0 0 0 0 0 1 39 0 0 0 0 0 0 0 215 454 0 0 0 1 1 0 0 0 0 0 0 1 0
